filename,text,number,card name,type,description,instruction,card name_pl,description_pl,instruction_pl,card_name_it,description_it,instruction_it,card_name_ru,description_ru,instruction_ru,,,,,,,,
./log-card-350-encircled-1.jpg,"Ż Śncireled | /
A pale-throated sloth farmer, | ey
Petria, lives outside Arhin, and | a
some mysterious circles have been | Z
appearing on her fields. Noone 4
knows who makes them and why!

It could be perpetrated by folks
inflamed from the recent hysteria, or
something more. Please, if you can, go
help her resolve this troubling matter.

- Edmick, the European polecat ranger
Arhin
GS) Meet Petria © 0537
Bt Place on the noticeboard.",350,Encircled,Quest,"A pale-throated sloth farmer, Petria, lives outside Arhin, and some mysterious circles have been appearing on her fields. No one knows who makes them and why! It could be perpetrated by folks inflamed from the recent hysteria, or something more. Please, if you can, go help her resolve this troubling matter.",Meet Petria ©0537 in Arhin; place on the noticeboard.,Otoczeni kręgami,"Pewna rolniczka – leniwiec białogardły imieniem Petria – mieszka poza Arhin i na jej polach zaczęły pojawiać się tajemnicze kręgi. Nikt nie wie, kto je tworzy i dlaczego! Mogą za tym stać ludzie podsyceni ostatnią histerią… albo coś więcej. Proszę, jeśli możesz, pomóż jej rozwiązać tę niepokojącą sprawę.",Spotkaj Petrię ©0537 w Arhin; umieść na tablicy ogłoszeń.,Circondati dai cerchi,"Rivive fuori Arhin una contadina bradipo dalla gola chiara, Petria, e nei suoi campi stanno comparendo misteriosi cerchi. Nessuno sa chi li faccia e perché! Potrebbero essere opera di persone accecate dalla recente isteria… o di qualcosa di peggio. Se puoi, aiutala a risolvere questa faccenda inquietante.",Incontra Petria ©0537 ad Arhin; metti sulla bacheca.,В окружении,"Фермерша ленивцев с бледным горлом, Петрия, живёт за пределами Арина, и на её полях начали появляться загадочные круги. Никто не знает, кто их делает и зачем! Это могут быть люди, разгорячённые недавней истерией, или что-то ещё. Пожалуйста, если можете, помогите ей разобраться с этой тревожной проблемой.",Встретьтесь с Петрией ©0537 в Арине; поместите на доску объявлений.,,,,,,,,
./log-card-350-everyone-knows-jhon-1.jpg,"Ż Everyone Knows Jhon | /
I am from the eastern district in | zal
Sarewar. The folks there area | a
tight-knit community, and worried GBA
about a handyfolk named Jhon &
who helps us. He's been missing for
weeks! No one knows where he lives.
I came to Chabahr to find someone
to help'us! Go to the district and help
the other elder, Ameine, locate him.
- Hardu, the meerkat community elder
Sarewar
& Meet Ameine © 0532
Bt Place on the noticeboard.",350,Everyone Knows Jhon,Quest,"I am from the eastern district in Sarewar. The folks there are a tight-knit community, and worried about a handyfolk named Jhon who helps us. He’s been missing for weeks! No one knows where he lives. I came to Chabahr to find someone to help us! Go to the district and help the other elder, Amene, locate him.",Meet Ameine ©0532 in Sarewar; place on the noticeboard.,Wszyscy znają Johna,"Pochodzę ze wschodniej dzielnicy Sarewar. Ludzie tam są bardzo zżytą społecznością i martwią się o pomocnika o imieniu Jhon, który nam pomagał. Zaginął od tygodni! Nikt nie wie, gdzie mieszka. Przybyłem do Chabahr, by znaleźć kogoś do pomocy. Idź do dzielnicy i pomóż drugiej starszej, Amene, go odnaleźć.",Spotkaj Ameine ©0532 w Sarewar; umieść na tablicy ogłoszeń.,Tutti conoscono Jhon,"Vengo dal distretto orientale di Sarewar. La gente lì è molto unita ed è preoccupata per un tuttofare di nome Jhon che ci aiutava. È scomparso da settimane! Nessuno sa dove viva. Sono venuto a Chabahr per cercare aiuto. Vai al distretto e aiuta l’altra anziana, Amene, a trovarlo.",Incontra Ameine ©0532 a Sarewar; metti sulla bacheca.,Все знают Джона,"Я из восточного района Саревара. У нас там тесное сообщество, и мы переживаем за мастера по имени Джон, который нам помогает. Он пропал на недели! Никто не знает, где он живёт. Я приехал в Чабахр, чтобы найти того, кто поможет! Отправляйтесь в район и помогите другому старейшине, Амене, разыскать его.",Встретьтесь с Амейне ©0532 в Сареваре; поместите на доску объявлений.,,,,,,,,
./log-card-350-lurker-of-the-loch-1.jpg,"Ż Lurker of the Loch | /
Folks in Meratu have been |
sighting some sort of large, i z

unknown, amphibious animal ~ pa
around the lochs in the forests. ™&
Myself, and my best friend Dawn,
are inventors. We want to put our wits
to the test and see if we can catch this
beast! If you re interested in helping
us, come to our shack in Meratu.
- Dacey, the platypus inventor
Meratu
& Meet the inventors € Auex{3
Bt Place on the noticeboard.",350,Lurker Of The Loch,Quest,"Folks in Meratu have been sighting some sort of large, unknown, amphibious animal around the lochs in the forests. Myself, and my best friend Dawn, are inventors. We want to put our wits to the test and see if we can catch this beast! If you’re interested in helping us, come to our shack in Meratu.",Meet the inventors €Auex{3 in Meratu; place on the noticeboard.,Czyha w jeziorze,"Mieszkańcy Meratu widują w leśnych jeziorach jakieś duże, nieznane, płazopodobne stworzenie. Ja i mój najlepszy przyjaciel Dawn jesteśmy wynalazcami. Chcemy sprawdzić nasz spryt i zobaczyć, czy zdołamy schwytać tę bestię! Jeśli chcesz nam pomóc, przyjdź do naszej chatki w Meratu.",Spotkaj wynalazców €Auex{3 w Meratu; umieść na tablicy ogłoszeń.,In agguato nel lago,"Gli abitanti di Meratu avvistano nei laghi della foresta una grande creatura anfibia sconosciuta. Io e il mio migliore amico Dawn siamo inventori e vogliamo mettere alla prova il nostro ingegno per catturare questa bestia! Se vuoi aiutarci, vieni alla nostra capanna a Meratu.",Incontra gli inventori €Auex{3 a Meratu; metti sulla bacheca.,Тайный обитатель озёр,"В Мерату люди видели возле лесных озёр какое-то крупное, неизвестное земноводное животное. Мы с моей лучшей подругой Дон — изобретатели. Хотим проверить свою смекалку и попробовать поймать этого зверя! Если хотите помочь, приходите к нашей хижине в Мерату.",Встретьтесь с изобретателями €Auex{3 в Мерату; поместите на доску объявлений.,,,,,,,,
./log-card-350-set-to-blow-1.jpg,"Ż SettoBlow |
In my home, Yezden, folks have | a
seen black smoke above the z
mountains that loom over the city. | Z
Now everyone believes that theres 43
a volcano thats ready to blow!
Preposterous! Everyone is getting riled
up and bound to do something dumb.
Go see my colleague, Professor Lum,
and help him get the facts out.
- Medjatt, the tiger gecko geologist
Yezden
Ś Visit Professor Lum (exh
Bt Place on the noticeboard.",350,Set To Blow,Quest,"In my home, Yezden, folks have seen black smoke above the mountains that loom over the city. Now everyone believes that there’s a volcano that’s ready to blow! Preposterous! Everyone is getting riled up and bound to do something dumb. Go see my colleague, Professor Lum, and help him get the facts out.",Visit Professor Lum (exh) in Yezden; place on the noticeboard.,Zaraz wybuchnie?,"W moim rodzinnym Yezden ludzie widzieli czarny dym nad górami górującymi nad miastem. Teraz wszyscy wierzą, że wulkan zaraz wybuchnie! Bzdura! Wszyscy się nakręcają i gotowi są zrobić coś głupiego. Idź do mojego kolegi, profesora Luma, i pomóż mu ustalić fakty.",Odwiedź profesora Luma (exh) w Yezden; umieść na tablicy ogłoszeń.,Sta per esplodere?,"Nella mia città natale, Yezden, la gente ha visto fumo nero sopra le montagne che dominano la città. Ora tutti credono che un vulcano stia per eruttare! Assurdo! Tutti si stanno agitando e rischiano di fare qualcosa di stupido. Vai dal mio collega, il professor Lum, e aiutalo a chiarire i fatti.",Visita il professor Lum (exh) a Yezden; metti sulla bacheca.,На грани извержения,"У меня дома, в Йездене, люди видели чёрный дым над горами, нависающими над городом. Теперь все уверены, что вулкан вот-вот рванёт! Нелепость! Все взбудоражены и наверняка натворят глупостей. Идите к моему коллеге, профессору Луму, и помогите ему донести факты.",Посетите профессора Лума (exh) в Йездене; поместите на доску объявлений.,,,,,,,,
./log-card-350-sinister-influence-1.jpg,"i Sinister Influence | /
My niece, Emmo, has a boy named saN
Hayder. Ever since that red | z
lighting’ was seen in the sky, her | Z
boy has been acting just downright AQ
strange! Like he ain't himself!
She thinks that some outside force’
is influencing him and needs help.
Please go to her home in Chabahr
and see if you can help her out.
- Effelnar, the slow loris
Chabahr
Q Meet Emmo £© 0533
Bt Place on the noticeboard.",350,Sinister Influence,Quest,"My niece, Emmo, has a boy named Hayder. Ever since that ‘red lighting’ was seen in the sky, her boy has been acting just downright strange! Like he ain’t himself. She thinks that some outside force is influencing him and needs help. Please go to her home in Chabahr and see if you can help her out.",Meet Emmo ©0533 in Chabahr; place on the noticeboard.,Złowrogi wpływ,"Moja siostrzenica Emmo ma syna o imieniu Hayder. Odkąd na niebie pojawiła się „czerwona błyskawica”, chłopak zachowuje się bardzo dziwnie, jakby nie był sobą. Uważa, że jakaś zewnętrzna siła ma na niego wpływ i potrzebuje pomocy. Proszę, odwiedź jej dom w Chabahr i zobacz, czy możesz jej pomóc.",Spotkaj Emmo ©0533 w Chabahru; umieść na tablicy ogłoszeń.,Influenza sinistra,"Mia nipote Emmo ha un figlio di nome Hayder. Da quando nel cielo è apparso quel “lampo rosso”, il ragazzo si comporta in modo molto strano, come se non fosse più lui. Lei pensa che una forza esterna lo stia influenzando e ha bisogno di aiuto. Per favore, vai a casa sua a Chabahr e cerca di aiutarla.",Incontra Emmo ©0533 a Chabahr; metti sulla bacheca.,Зловещее влияние,"У моей племянницы Эммо есть мальчик по имени Хайдер. С тех пор как в небе увидели «красную молнию», он ведёт себя совсем странно! Будто это не он. Она думает, что на него влияет какая-то внешняя сила, и ей нужна помощь. Пожалуйста, сходите к ней домой в Чабахре и посмотрите, можете ли помочь.",Встретьтесь с Эммо ©0533 в Чабахре; поместите на доску объявлений.,,,,,,,,
./log-card-350-supernatural-wounds-1.jpg,"Ż Supernatural Wounds | /
Myself, and my brothers Mip and | sań
Mary, hunt for relics in Teshune | 3
ruins as our livelihood. A couple | Z
digs ago, Marv started to get real 43
sick. Its like his flesh is melting!
No medicine or rest helps! Maybe its
a curse from something we looted?
Please:come to the blue tent on
the edge of the town’s ruins!
- Maff, the golden-fronted bowerbird
Teshune
Q Head to the trios tent SZĄWERZI
Bt Place on the noticeboard.",350,Supernatural Wounds,Quest,"Myself, and my brothers Mip and Marv, hunt for relics in Teshune ruins as our livelihood. A couple days ago, Marv started to get real sick. It’s like his flesh is melting! No medicine or rest helps! Maybe it’s a curse from something we looted? Please come to the blue tent on the edge of the town’s ruins!",Head to the trio’s blue tent SZĄWERZI; place on the noticeboard.,Nadprzyrodzone rany,"Ja oraz moi bracia Mip i Marv utrzymujemy się z poszukiwania reliktów w ruinach Teshune. Kilka dni temu Marv poważnie zachorował. To tak, jakby jego ciało się topiło! Żadne lekarstwa ani odpoczynek nie pomagają. Może to klątwa czegoś, co zrabowaliśmy? Przyjdź proszę do niebieskiego namiotu na skraju ruin miasta!",Udaj się do niebieskiego namiotu SZĄWERZI; umieść na tablicy ogłoszeń.,Ferite soprannaturali,Io e i miei fratelli Mip e Marv ci manteniamo cercando reliquie tra le rovine di Teshune. Qualche giorno fa Marv si è ammalato gravemente. È come se la sua carne si stesse sciogliendo! Nessuna medicina o riposo funziona. Forse è una maledizione di qualcosa che abbiamo saccheggiato? Vieni alla tenda blu ai margini delle rovine!,Raggiungi la tenda blu del trio SZĄWERZI; metti sulla bacheca.,Сверхъестественные раны,"Мы с братьями Мипом и Марвом зарабатываем, охотясь за реликвиями в руинах Тешуне. Пару дней назад Марв сильно разболелся. Будто его плоть тает! Ни лекарства, ни отдых не помогают! Может, это проклятие от чего-то, что мы утащили? Пожалуйста, приходите к синей палатке на краю городских руин!",Идите к синей палатке троицы SZĄWERZI; поместите на доску объявлений.,,,,,,,,
./log-card-350-suspicious-blend-1.jpg,"ih Suspicious Blend | /
Uncle Jaori s Juice is a smoothie | saN
store that has made fruit drinks | z
for many years. Recently, they (ip
started offering Mystery Blends’ 4
that are made from exotic fruits.

The owner, Jaori, refuses to share whats
in them! I think it’s something bad, and
we need to get to the bottom of this!
Meet me in Hezembi, at the docks.

- Cayree, the quokka
Hezembi

Ś Meet Cayree @ 0535
Bt Place on the noticeboard.",350,Suspicious Blend,Quest,"Uncle Jaori’s Juice is a smoothie store that has made fruit drinks for many years. Recently, they started offering ‘Mystery Blends’ that are made from exotic fruits. The owner, Jaori, refuses to share what’s in them! I think it’s something bad, and we need to get to the bottom of this! Meet me in Hezembi, at the docks.",Meet Cayree ©0535 at Hezembi docks; place on the noticeboard.,Podejrzana mieszanka,"Tajemnicze koktajle w barze Juicy Jaori — sprawdź, co w nich jest.",Spotkaj Cayree ©0535 w dokach Hezembi; umieść na tablicy ogłoszeń.,Miscela sospetta,Le Mystery Blends in un negozio di succhi destano preoccupazioni; scopri gli ingredienti.,Incontra Cayree ©0535 ai moli di Hezembi; metti sulla bacheca.,Подозрительный микс,"«Сок дядюшки Джаори» — смузи-лавка, которая много лет делает фруктовые напитки. Недавно они начали продавать «Таинственные смеси» из экзотических фруктов. Владелец, Джаори, отказывается говорить, что в составе! Думаю, там что-то плохое, и нам нужно докопаться до истины! Встретьтесь со мной в Хеземби, у доков.",Встретьтесь с Кэйри ©0535 у доков Хеземби; поместите на доску объявлений.,,,,,,,,
./log-card-350-who-pulls-the-strings-1.jpg,"YH who Pulls the strings | /
In Rienshtum, the strangest | ait
epidemic has taken root in a small | z
batch of patients. They dance out SBa
of control, and speak ina weird SQ
tongue, as if they were puppets
being piloted by some infernal master!
Go to the Dagsong Medical Institute
in Rienshtum and see if you can help
out my co-worker, Doctor Degluce.
- Reemaria, the capybara doctor
Rienshtum
Q Meet Doctor Degluce SZAKEŻJ
Bt Place on the noticeboard.",350,Who Pulls The Strings,Quest,"In Rienshtum, the strangest epidemic has taken root in a small batch of patients. They dance out of control, and speak in a weird tongue, as if they were puppets being piloted by some infernal master! Go to the Dagsong Medical Institute in Rienshtum and see if you can help out my co-worker, Doctor Deglue.",Meet Doctor Degluce SZAKEŻJ in Rienshtum; place on the noticeboard.,Kto pociąga za sznurki,Pacjenci w Rienshtum zachowują się jak opętani — zbadaj sprawę w Instytucie Dagsong.,Spotkaj dr Degluce SZAKEŻJ; umieść na tablicy ogłoszeń.,Chi tira i fili?,Pazienti a Rienshtum si comportano come burattini posseduti; indaga al Dagsong.,Incontra il dottor Degluce SZAKEŻJ a Rienshtum; metti sulla bacheca.,Кто дёргает за ниточки,"В Риенштуме началась страннейшая эпидемия среди небольшой группы пациентов. Они неконтролируемо танцуют и говорят на странном языке, словно марионетки, которыми управляет какой-то адский хозяин! Идите в Медицинский институт Дагсонга в Риенштуме и попробуйте помочь моему коллеге, доктору Деглю.",Встретьтесь с доктором Деглюсом SZAKEŻJ в Риенштуме; поместите на доску объявлений.,,,,,,,,
./log-card-351-fortune-cookie-1.jpg,"fas.
joy fortune Cookie |
Surprise „ Lucky „ Snack
Following the wisdom baked into
pastries goes beyond pastime for many.
Where exactly the trail of cookie crumbs
ultimately leads remains a passionate
debate among ocelot philosophers.
Discard to roll @. In the next matching
skill check this turn, get €X9.
1-6: 2, %, or A
7 - 12: 8, 8, or ©",351,Fortune Cookie,Item,Following the wisdom baked into pastries goes beyond pastime for many. Where exactly the trail of cookie crumbs ultimately leads remains a passionate debate among ocelot philosophers.,"Discard to roll ©; in the next matching check this turn, get €X9. 1–6: 2,% ,A; 7–12: 8,8,©.",Ciasteczko z wróżbą,"Podążanie za mądrością wypieczoną w ciasteczkach dla wielu wykracza poza zwykłą rozrywkę. Dokąd dokładnie prowadzi ślad okruszków, pozostaje przedmiotem gorących debat wśród filozofów-ocelotów.","Odrzuć, rzuć ©; w następnym pasującym teście w tej turze zyskaj €X9. 1–6: 2,% ,A; 7–12: 8,8,©.",Biscotto della fortuna,Seguire la saggezza racchiusa nei dolci va oltre il semplice passatempo per molti. Dove conduca davvero la scia di briciole resta un acceso dibattito tra i filosofi ocelot.,"Scarta per tirare ©; nel prossimo test corrispondente di questo turno, ottieni €X9. 1–6: 2,% ,A; 7–12: 8,8,©.",Печенье с предсказанием,"Следовать мудрости, запечённой в сладостях, для многих больше, чем просто забава. Куда в итоге ведёт дорожка из крошек, остаётся предметом жарких споров среди философов-оцелотов.","Сбросьте, чтобы бросить ©; в следующей совпадающей проверке в этом ходу получите €X9. 1–6: 2,% ,A; 7–12: 8,8,©.",,,,,,,,
./log-card-352-company-share-1.jpg,"fas.
JO) | Company Share |
Surprise a
Black-headed gulls claim they invented
the stock market, which they love to
boast about — in a volatile manner.
Once on each of your turns, at @,
you may roll (%. You may
then discard to gain ©).
1 -5: Gain 0 ©).
6 - 7: Gain 2 ©.
8 - 9: Gain 4 ©.
10 - 11: Gain 8 ©.
12: Gain 15 ©.",352,Company Share,Item,"Black-headed gulls claim they invented the stock market, which they love to boast about – in a volatile manner.","Once per turn at @, roll (%. You may discard to gain coins per result: 1–5:0, 6–7:2, 8–9:4, 10–11:8, 12:15.",Udział w spółce,"Mewy śmieszki twierdzą, że to one wynalazły giełdę, czym uwielbiają się chwalić – w dość niestabilny sposób.","Raz na turę przy @ rzuć (%. Możesz odrzucić, by zyskać monety zgodnie z wynikiem: 1–5:0, 6–7:2, 8–9:4, 10–11:8, 12:15.",Quota societaria,"I gabbiani testanera sostengono di aver inventato il mercato azionario, cosa di cui amano vantarsi – in modo piuttosto volatile.","Una volta per turno in @, tira (%. Puoi scartare per ottenere monete in base al risultato: 1–5:0, 6–7:2, 8–9:4, 10–11:8, 12:15.",Доля компании,"Черноголовые чайки утверждают, что изобрели фондовый рынок, чем любят хвастаться — крайне переменчиво.","Раз в ход на @ бросьте (%). Вы можете сбросить, чтобы получить монеты по результату: 1–5:0, 6–7:2, 8–9:4, 10–11:8, 12:15.",,,,,,,,
./log-card-353-tape-measure-1.jpg,"da -
a) | Tape Measure |
wos |do ję. |... | oH
x ~ le
Cord magm
‘Measure twice, cut once. The motto
of tree-kangaroo carpenters can be
useful in adventuring life as well.
Force = Search
Must be used before rolling any &%.
Roll @. You may reroll it once.
8 - 12: Get ©X9). You cannot
reroll any @ in this skill check.",353,Tape Measure,Item,"‘Measure twice, cut once’. The motto of tree-kangaroo carpenters can be useful in adventuring life as well.",Before rolling dice in Force/Search: roll © (may reroll once). On 8–12: get ©X9); you cannot reroll any © in that check.,Miarka,"„Mierz dwa razy, tnij raz”. Motto kangurów drzewnych-stolarzy przydaje się również w życiu poszukiwacza przygód.",Przed rzutami w Sile/Szukaniu: rzuć © (1 przerzut). Przy 8–12: otrzymujesz ©X9); w tym teście nie przerzucasz ©.,Metro a nastro,"“Misura due volte, taglia una.” Il motto dei falegnami canguri arboricoli può essere utile anche nella vita d’avventura.",Prima di tirare nei test Forza/Cercare: tira © (puoi ritirare una volta). Con 8–12: ottieni ©X9); non puoi ritirare alcun © in quel test.,Рулетка,«Семь раз отмерь — один раз отрежь». Девиз древолазов-плотников может пригодиться и в приключениях.,Перед броском в Force/Search: бросьте © (можно перебросить один раз). При 8–12: получите ©X9); вы не можете перебрасывать никакие © в этой проверке.,,,,,,,,
./log-card-354-stilts-1.jpg,"da
do
—
SĄ A
Stand Pole
Dreams of reaching the sky seem a
little more likely on stilts, as long
as you can keep your balance.
Explore = Climb
Convert each pair of
14 and 1% into EX.
Intimidate 5 Observe
Convert each pair of
14 and 1% into GRY.",354,Stilts,Item,"Dreams of reaching the sky seem a little more likely on stilts, as long as you can keep your balance.",Explore/Climb: each pair of 14+1% → EX. Intimidate/Observe: each pair of 14+1% → GRY.,Szczudła,Marzenia o sięgnięciu nieba wydają się nieco bardziej realne na szczudłach – o ile potrafisz utrzymać równowagę.,Eksploracja/Wspinaczka: każda para 14+1% → EX. Zastraszanie/Obserwacja: każda para 14+1% → GRY.,Trampoli,"I sogni di raggiungere il cielo sembrano un po’ più probabili sui trampoli, purché tu riesca a mantenere l’equilibrio.",Esplorare/Arrampicata: ogni coppia 14+1% → EX. Intimidire/Osservare: ogni coppia 14+1% → GRY.,Ходули,"Мечты дотянуться до неба на ходулях кажутся чуть реальнее, если только вы удержите равновесие.",Explore/Climb: каждая пара 14+1% → EX. Intimidate/Observe: каждая пара 14+1% → GRY.,,,,,,,,
./log-card-355-banner-of-inspiration-1.jpg,"A
joy. banner of Inspiration |
o
= van
Pole !
The burden of leadership may be
heavy, but so is this banner. Which is
why a standard-bearer can be given
the honour of carrying it instead.
When you gain a new companion &,
you may delay it by 1.
You may discard to delay one
of your companions @ by 4.",355,Banner Of Inspiration,Item,"The burden of leadership may be heavy, but so is this banner. Which is why a standard-bearer can be given the honour of carrying it instead.","When you gain a companion, you may delay it by 1. Discard to delay one companion by 4.",Sztandar inspiracji,"Ciężar przywództwa bywa wielki, ale ten sztandar również nie jest lekki. Dlatego zaszczyt jego niesienia można powierzyć chorążemu.","Gdy zyskujesz towarzysza, możesz opóźnić go o 1. Odrzuć, by opóźnić jednego towarzysza o 4.",Stendardo d’ispirazione,"Il peso della leadership può essere gravoso, ma lo è anche questo stendardo. Per questo l’onore di portarlo può essere affidato a un alfiere.","Quando ottieni un compagno, puoi ritardarlo di 1. Scarta per ritardare un compagno di 4.",Знамя вдохновения,Ноша лидерства тяжела — как и это знамя. Поэтому знаменосцу можно оказать честь нести его вместо вас.,"Когда вы получаете спутника, вы можете задержать его на 1. Сбросьте, чтобы задержать одного спутника на 4.",,,,,,,,
./log-card-356-banner-of-bravery-1.jpg,"da
joy Banner of Bravery |
41665
2S |
Pole au
The fiery courage this proud
banner symbolises draws others to
you like moths to a flame. Carry
it till you lead them to victory,
or until your arms get tired.
When you gain a new companion £,
you may delay it by 1.
In a skill check, you may
discard to get for each
companion @ you have.",356,Banner Of Bravery,Item,"The fiery courage this proud banner symbolises draws others to you like moths to a flame. Carry it till you lead them to victory, or until your arms get tired.","When you gain a companion, you may delay it by 1. In a check, discard to get +1 per companion you have.",Sztandar odwagi,"Ognista odwaga, którą symbolizuje ten dumny sztandar, przyciąga innych jak ćmy do płomienia. Noś go, aż poprowadzisz ich do zwycięstwa – albo aż zmęczą ci się ramiona.","Przy pozyskaniu kompana możesz opóźnić go o 1. W teście odrzuć, by dostać +1 za każdego towarzysza.",Stendardo del coraggio,"Il coraggio ardente che questo fiero stendardo simboleggia attira gli altri a te come falene verso la fiamma. Portalo finché non li guiderai alla vittoria, o finché le tue braccia non si stancheranno.","Quando ottieni un compagno, puoi ritardarlo di 1. In un test, scarta per ottenere +1 per ogni compagno che hai.",Знамя храбрости,"Пламенная отвага, которую символизирует это гордое знамя, притягивает других, как мотыльков к огню. Несите его, пока ведёте их к победе — или пока руки не устанут.","Когда вы получаете спутника, вы можете задержать его на 1. В проверке: сбросьте, чтобы получить +1 за каждого спутника, который у вас есть.",,,,,,,,
./log-card-357-banner-of-greed-1.jpg,"fas.
oy, BannerofGreed |
J C
O — Ę pr
Pole | =
This banner gleams like gold under
the sun. For those who march under it,
its allure promises manifold rewards
for their investment and loyalty
when it’s their turn to bear it.
When you gain a new companion £,
you may delay it by 1.
You may discard to get 3 ©) for
each companion @ you have.",357,Banner Of Greed,Item,"This banner gleams like gold under the sun. For those who march under it, its allure promises manifold rewards for their investment and loyalty when it’s their turn to bear it.","When you gain a companion, you may delay it by 1. Discard to gain 3 coins per companion.",Sztandar chciwości,"Ten sztandar lśni w słońcu jak złoto. Dla tych, którzy maszerują pod nim, jego blask obiecuje liczne nagrody za ich zaangażowanie i lojalność, gdy nadejdzie ich kolej, by go nieść.","Przy pozyskaniu kompana możesz opóźnić go o 1. Odrzuć, by zyskać 3 monety za każdego towarzysza.",Stendardo dell’avidità,"Questo stendardo brilla come oro sotto il sole. Per chi marcia sotto di esso, il suo fascino promette ricche ricompense per l’impegno e la lealtà quando sarà il loro turno di portarlo.","Quando ottieni un compagno, puoi ritardarlo di 1. Scarta per ottenere 3 monete per ogni compagno.",Знамя жадности,"Это знамя блестит на солнце, как золото. Для тех, кто идёт под ним, его зов сулит щедрые награды за вложения и верность, когда придёт их очередь нести его.","Когда вы получаете спутника, вы можете задержать его на 1. Сбросьте, чтобы получить 3 монеты за каждого спутника.",,,,,,,,
./log-card-358-folding-chair-1.jpg,"da
00) Folding Chair
>< 3 cz MM J te = e ©
Comforting _ Stand
A good chair is to be cherished.
Carrying one around everywhere
become considerably easier when
the folding model was invented.
In @ skill checks, reroll up to 1 @&.
Observe
Convert up to 2 © into @9 each.
Climb
Reroll 1 87.",358,Folding Chair,Item,A good chair is to be cherished. Carrying one around everywhere becomes considerably easier when the folding model was invented.,In @ checks: reroll up to 1 die. Observe: convert up to 2 © into @9 each. Climb: reroll 1 die.,Składane krzesełko,"Dobre krzesło to skarb. Noszenie go wszędzie stało się znacznie łatwiejsze, gdy wynaleziono model składany.",W testach @ przerzuć do 1 kości. Obserwacja: zamień do 2 © na @9. Wspinaczka: przerzuć 1 kość.,Sedia pieghevole,Una buona sedia va apprezzata. Portarsene una ovunque è diventato molto più facile da quando è stato inventato il modello pieghevole.,Nei test @: ritira fino a 1 dado. Osservare: converti fino a 2 © in @9 ciascuno. Arrampicata: ritira 1 dado.,Складной стул,Хороший стул стоит беречь. Носить его повсюду стало куда проще после изобретения складной модели.,В проверках @: перебросьте до 1 кубика. Observe: преобразуйте до 2 © в @9 каждый. Climb: перебросьте 1 кубик.,,,,,,,,
./log-card-359-travellers-lute-1.jpg,"AON Traveller’s Lute |
yee y DE O
)
Music Navigation
Adorned with a map, this lute is
the choice instrument of wandering
hummingbird bards. They tour
the lands, singing songs of all the
places they ve been to, performing
cultural cross-pollination.
Explore = Recall 4 Convince
Reroll up to 2 $%.",359,Travellers Lute,Item,"Adorned with a map, this lute is the choice instrument of wandering hummingbird bards. They tour the lands, singing songs of all the places they’ve been to, performing cultural cross-pollination.",Explore/Recall/Convince: reroll up to 2 dice.,Lutnia podróżnika,"Ozdobiona mapą lutnia to instrument z wyboru wędrownych kolibrzych bardów. Przemierzają krainy, śpiewając pieśni o wszystkich odwiedzonych miejscach i szerząc kulturową wymianę.",Eksploracja/Pamięć/Przekonywanie: przerzuć do 2 kości.,Liuto del viandante,"Adornato con una mappa, questo liuto è lo strumento preferito dei bardi colibrì erranti. Viaggiano per le terre cantando canzoni di tutti i luoghi visitati, diffondendo uno scambio culturale.",Esplorare/Ricordo/Convincere: ritira fino a 2 dadi.,Лютня путника,"Украшенная картой, эта лютня — любимый инструмент странствующих колибри-бардов. Они путешествуют, воспевая места, где побывали, и устраивая культурное взаимопроникновение.",Explore/Recall/Convince: перебросьте до 2 кубиков.,,,,,,,,
./log-card-360-air-mattress-1.jpg,"we - +
oy fir Mattress |
(8 * ; > & = r =
Toa ©
9. 0/€ żal
Comforting -
Created by the textile company
Charmed Catnaps, these luxurious
inflatable nap-spots are sold with
a tagline: “To those who dream
of sleeping on the clouds:
If you moved at most 1 space
during your travel, get in
your first skill check this turn.",360,Air Mattress,Item,"Created by the textile company Charmed Catnaps, these luxurious inflatable nap-spots are sold with a tagline: ‘To those who dream of sleeping on the clouds’.","If you moved at most 1 space this travel, get +1 in your first skill check this turn.",Materac powietrzny,"Stworzone przez firmę tekstylną Charmed Catnaps, te luksusowe dmuchane legowiska sprzedawane są pod hasłem: „Dla tych, którzy marzą o spaniu na chmurach”.","Jeśli w tej podróży przeszedłeś najwyżej 1 pole, dostań +1 w pierwszym teście tej tury.",Materasso gonfiabile,"Create dall’azienda tessile Charmed Catnaps, queste lussuose brandine gonfiabili sono vendute con lo slogan: “Per chi sogna di dormire sulle nuvole”.","Se in questo viaggio ti sei mosso di al massimo 1 spazio, ottieni +1 nel tuo primo test di abilità di questo turno.",Надувной матрас,"Созданный текстильной компанией Charmed Catnaps, эти роскошные надувные места для сна продаются со слоганом: «Тем, кто мечтает спать на облаках».","Если в этом перемещении вы прошли не более 1 клетки, получите +1 к первой проверке навыка в этом ходу.",,,,,,,,
