filename,text,number,card name,type,description,instruction,card name_pl,description_pl,instruction_pl,card_name_it,description_it,instruction_it,,,,,
./log-card-382-into-the-labyrinth-1.jpg,"i Into the Labyrinth | /
Now we just need a senior board | A
member to release the payments | a

so the carpenter can build the gp
couch. At this point, Im not really 43
sure if its about getting the couch
anymore. Its about trying to find peace
at the labyrinth’s end. Is it within reach?
When picked up, take © 389 from HiL.
lf Mr. Chip @ is not with you, abandon.
1 space east of Chabahr
& Find the member © 0499
Return Mr. Chip © to HF.
BE Place @383 from HH to the
back of the quest slot. Disearc.",382,Into The Labyrinth,Quest,"Now we just need a senior board | A
member to release the payments | a

so the carpenter can build the gp
couch. At this point, Im not really 43
sure if its about getting the couch
anymore. Its about trying to find peace
at the labyrinth’s end. Is it within reach?","Find a senior board member to release payments (1 space east of Chabahr). When picked up, take @389 from HIL; if Mr. Chip isn’t with you, abandon. Return Mr. Chip to HF. Place @383 from HIL to the back of the quest slot. Discard.",W gąszczu labiryntu,"Teraz potrzebujemy tylko starszego członka zarządu, żeby zatwierdził płatność, a stolarz mógł rozpocząć pracę. Ale chyba już nie chodzi o kanapę… tylko o odnalezienie spokoju na końcu labiryntu. Czy to w ogóle możliwe?","Odnajdź członka zarządu (1 pole na wschód od Chabahr). Jeśli Mr. Chip nie jest z tobą, porzuć kartę.",Nel labirinto intricato,"Ora ci serve solo un membro anziano del consiglio per sbloccare i pagamenti, così il falegname potrà costruire il divano. A questo punto non so più se si tratti davvero del divano. Si tratta di trovare pace alla fine del labirinto. È a portata di mano?","Trova un membro anziano del consiglio per autorizzare i pagamenti (1 spazio a est di Chabahr). Quando la prendi, prendi @389 da HIL; se Mr. Chip non è con te, abbandona. Restituisci Mr. Chip a HF. Metti @383 da HIL in fondo allo slot missioni. Scarta.",,,,,
./log-card-383-watching-the-watchers-1.jpg,"i Watching the Watchers | /
Recently, Grand Destinations |
has hired detectives from Private | a
Pursuits with an internal matter, | 53
but something is off.[man ™&
executive clerk in the company,
and the board of directors has asked
me to look into these hired sleuths.
When picked up, take © 389 from HiL.
lf Mr. Chip @ is not with you, abandon.
1 space south of Rienshtum
& Go to the crime scene SZAWAK!
Return Mr. Chip © to HF.
BE Place 384 from ii on the
noticeboard. Diseare.",383,Watching The Watchers,Quest,"Recently, Grand Destinations |
has hired detectives from Private | a
Pursuits with an internal matter, | 53
but something is off.[man ™&
executive clerk in the company,
and the board of directors has asked
me to look into these hired sleuths.","Go to the crime scene (1 space south of Rienshtum). When picked up, take @389 from HIL; if Mr. Chip isn’t with you, abandon. Return Mr. Chip to HF. Place @384 from HIL on the noticeboard. Discard.",Patrząc na obserwatorów,"Niedawno Grand Destinations zatrudniło detektywów z Private Pursuits do wewnętrznego śledztwa, ale coś tu nie gra. Jako starszy referent firmy otrzymałem polecenie, by przyjrzeć się tym najemnikom.","Udaj się na miejsce zdarzenia (1 pole na południe od Rienshtum). Jeśli Mr. Chip nie jest z tobą, porzuć kartę.",Osservando gli osservatori,"Di recente Grand Destinations ha ingaggiato detective di Private Pursuits per una faccenda interna, ma c’è qualcosa che non torna. Sono un impiegato dirigente dell’azienda e il consiglio mi ha chiesto di indagare su questi segugi assoldati.","Vai sulla scena del crimine (1 spazio a sud di Rienshtum). Quando la prendi, prendi @389 da HIL; se Mr. Chip non è con te, abbandona. Restituisci Mr. Chip a HF. Metti @384 da HIL sulla bacheca. Scarta.",,,,,
./log-card-384-watching-the-watchers-1.jpg,"i Watching the Watchers | /
After watching those two bulldogs |
snoo d and ‘find’ cl eed
p around and find clues to JPRS
where the missing money is at,I | i
see a chance to get ahead of them. SQ
We need to go to a way station and
see what evidence turns up there before
those mooks from Private Pursuits.
When picked up, take © 389 from HiL.
lf Mr. Chip @ is not with you, abandon.
1 space south-west of Teshune
& Go investigate © 0415
Return Mr. Chip © to HF.
WIĘ Place @ 367 from HH to the
back of the quest slot. Diłscami..",384,Watching The Watchers,Quest,"After watching those two bulldogs |
snoo d and ‘find’ cl eed
p around and find clues to JPRS
where the missing money is at,I | i
see a chance to get ahead of them. SQ
We need to go to a way station and
see what evidence turns up there before
those mooks from Private Pursuits.","Investigate the way station (1 space SW of Teshune) before Private Pursuits. When picked up, take @389 from HIL; if Mr. Chip isn’t with you, abandon. Return Mr. Chip to HF. Place @367 from HIL to the back of the quest slot. Discard.",Patrząc na obserwatorów,"Po tym, jak przyjrzałem się tym dwóm buldogom z Private Pursuits, kręcącym się po okolicy i ‘szukającym’ tropów, widzę szansę, by ich wyprzedzić. Musimy dotrzeć do stacji pośredniej i sprawdzić dowody, zanim oni się tam pojawią.","Zbadaj miejsce (1 pole na południowy zachód od Teshune). Jeśli Mr. Chip nie jest z tobą, porzuć kartę.",Osservando gli osservatori,"Dopo aver visto quei due bulldog di Private Pursuits bighellonare e “trovare” indizi su dove finiscono i soldi spariti, vedo l’occasione di superarli. Dobbiamo andare a una stazione di sosta e vedere quali prove saltano fuori prima di quei tirapiedi di Private Pursuits.","Indaga la stazione di sosta (1 spazio a SO di Teshune) prima di Private Pursuits. Quando la prendi, prendi @389 da HIL; se Mr. Chip non è con te, abbandona. Restituisci Mr. Chip a HF. Metti @367 da HIL in fondo allo slot missioni. Scarta.",,,,,
./log-card-385-ancient-enigma-1.jpg,"a jm AA Enigma | /
> This raptor fellow, apparently | ET
| named Duz, wants to go |
4 5 a O
' to Chabahr. Why? Cannot / Fikes
| understanda wordhesays |
1 so that’s stilla mystery |
The raptor fellow had this minimally
helpful note with him, written by some
awesome adventurer. He seems to
require your assistance in Chabahr.
Chabahr
© Meet ‘222’ © 0478
Yt Place on the noticeboard.",385,Ancient Enigma,Quest,"This raptor fellow, apparently | ET
| named Duz, wants to go |
4 5 a O
' to Chabahr. Why? Cannot / Fikes
| understanda wordhesays |
1 so that’s stilla mystery |
The raptor fellow had this minimally
helpful note with him, written by some
awesome adventurer. He seems to
require your assistance in Chabahr.","A raptor called Duz wants to reach Chabahr, but no one understands him. He carries a brief note from an adventurer and seems to need your help. Meet ‘222’ in Chabahr (0478). Place on the noticeboard.",Starożytna zagadka,"Ten raptor, podobno zwie się Duz, chce dostać się do Chabahr. Dlaczego? Nie rozumiem ani słowa, które mówi — to wciąż zagadka. Niósł przy sobie krótki list od jakiegoś śmiałka. Wygląda na to, że potrzebuje twojej pomocy w Chabahr.",Spotkaj Duz’a w Chabahr (0478). Umieść kartę na tablicy ogłoszeń.,Enigma antico,"Questo tipo raptor, a quanto pare si chiama Duz, vuole andare a Chabahr. Perché? Non capisco una parola di quello che dice — resta un mistero. Aveva con sé un biglietto appena utile, scritto da qualche grande avventuriero. Sembra aver bisogno del tuo aiuto a Chabahr.",Incontra “222” a Chabahr (0478). Metti sulla bacheca.,,,,,
./log-card-386-ancient-enigma-1.jpg,"With samples (irreplaceable) | |
collected, I need to study them | =
(carefully) in my lab. My father RES
(expert in ancient languages), Lau, 83
has chosen to accompany me.
My budget is limited (stingy university),
but I should be able to compensate you
for your help. That is, if you prove
to be helpful (I’m on a deadline).
- Lai, the crested caracara researcher
1 space west of Yezden
© Meet Lai (and Lau) (QWE",386,Ancient Enigma,Quest,"ith samples (irreplaceable) | |
collected, I need to study them | =
(carefully) in my lab. My father RES
(expert in ancient languages), Lau, 83
has chosen to accompany me.
My budget is limited (stingy university),
but I should be able to compensate you
for your help. That is, if you prove
to be helpful (I’m on a deadline).
- Lai, the crested caracara researcher",Meet Lai (and Lau) 1 space west of Yezden. Study irreplaceable samples in the lab. Limited budget but compensation possible. (On a deadline.),Starożytna zagadka,"Zebrałem próbki (bezcenne) i muszę je zbadać (ostrożnie) w laboratorium. Mój ojciec (ekspert od starożytnych języków), Lau, zdecydował się mi towarzyszyć. Budżet mam ograniczony (skąpa uczelnia), ale za pomoc się odwdzięczę — jeśli będzie użyteczna (mam termin).",Spotkaj Lai (i Lau) (1 pole na zachód od Yezden).,Enigma antico,"Con i campioni (insostituibili) raccolti, devo studiarli (con attenzione) nel mio laboratorio. Mio padre (esperto di lingue antiche), Lau, ha scelto di accompagnarmi. Il mio budget è limitato (università tirchia), ma dovrei riuscire a compensarti per l’aiuto. Sempre che tu sia davvero d’aiuto (ho una scadenza).",Incontra Lai (e Lau) 1 spazio a ovest di Yezden.,,,,,
./log-card-387-losing-time-1.jpg,"Ż | Losing Time | /
Greetings (polite), | =
Due to an unexpected illness — SR
(mild) arising in one of my dear BĘ
colleagues, we are temporarily
short-pawed at the dig site
(Teshunian). Assistance (even non-
expert) would be greatly appreciated.
We will compensate you (for your
lost time). Thank you (politely).
- Lai, the crested caracara researcher
Teshune
© Meet Lai (politely) QRS
Bt Place on the noticeboard.",387,Losing Time,Quest,"Due to an unexpected illness — SR
(mild) arising in one of my dear BĘ
colleagues, we are temporarily
short-pawed at the dig site
(Teshunian). Assistance (even non-
expert) would be greatly appreciated.
We will compensate you (for your
lost time). Thank you (politely).
- Lai, the crested caracara researcher",Meet Lai in Teshune (politely). Team is short-staffed due to illness; any help appreciated and compensated.,Utracony czas,Pozdrowienia (uprzejme). Z powodu niespodziewanej choroby (łagodnej) jednego z moich drogich kolegów jesteśmy tymczasowo w niedoborze personelu na wykopaliskach (Teshune). Pomoc (nawet nieprofesjonalna) byłaby mile widziana. Oczywiście wynagrodzimy (utracony czas). Dziękuję (uprzejmie).,Spotkaj Lai w Teshune (uprzejmie).,Tempo perduto,"Saluti (cordiali). A causa di una malattia imprevista (lieve) di uno dei miei cari colleghi, siamo temporaneamente a corto di personale al sito di scavo (di Teshune). Qualsiasi assistenza (anche non esperta) sarebbe molto apprezzata. Ti compenseremo (per il tempo perso). Grazie (cordialmente).",Incontra Lai a Teshune (con cortesia). Il team è sotto organico per malattia; qualsiasi aiuto è apprezzato e compensato.,,,,,
./log-card-388-losing-time-1.jpg,"Ż | Losing Time | /
Although he is unhurt (physically) | |
by his recent troubles, our z
beloved colleague (amphibian) | 8
still insists that he has traveled |
through time and space.

We are at a balneotherapic treatment
centre (hot-springs spa resort), where he
is recovering from his trials. Assistance

(any kind) greatly appreciated.
- Lai, the crested caracara researcher
Chabahr
G) Help (the amphibian) (ZAUSEY/
Bt Place on the noticeboard.",388,Losing Time,Quest,"Although he is unhurt (physically) | |
by his recent troubles, our z
beloved colleague (amphibian) | 8
still insists that he has traveled |
through time and space.

We are at a balneotherapic treatment
centre (hot-springs spa resort), where he
is recovering from his trials. Assistance

(any kind) greatly appreciated.
- Lai, the crested caracara researcher",Help the amphibian colleague at the hot-springs resort in Chabahr. Any assistance appreciated. Place on the noticeboard.,Utracony czas,"Choć nasz ukochany kolega (płaz) nie ucierpiał (fizycznie) w ostatnich perypetiach, uparcie twierdzi, że podróżował w czasie i przestrzeni. Przebywamy obecnie w uzdrowisku (gorące źródła), gdzie dochodzi do siebie. Każda pomoc (jakakolwiek) mile widziana.",Pomóż płazowi w Chabahr (ZAUSEY). Umieść kartę na tablicy ogłoszeń.,Tempo perduto,"Anche se è illeso (fisicamente) dopo i guai recenti, il nostro amato collega (anfibio) continua a sostenere di aver viaggiato nello spazio e nel tempo. Siamo in un centro di balneoterapia (resort con sorgenti termali), dove si sta riprendendo dalle sue prove. Qualsiasi assistenza (di qualunque tipo) è molto apprezzata.",Aiuta il collega anfibio al resort delle sorgenti termali a Chabahr. Qualsiasi aiuto è apprezzato. Metti sulla bacheca.,,,,,
./log-card-389-mr.-chip-1.jpg,". c Chimpanzee |
b NPA w
AT, PV/ę ©
Communication Y Tourism
Chip followed the advice of his parents.
He went to school, worked hard, and got
himself a cushiony job at a company.
By all measure he should be happy, but
years of working has eroded his soul.
Option gold costs are
lowered by 4 @).",389,Mr. Chip,Companion,"Chip followed the advice of his parents.
He went to school, worked hard, and got
himself a cushiony job at a company.
By all measure he should be happy, but
years of working has eroded his soul.","Option gold costs are lowered by 4 ©. Once a happy office worker, years of routine dulled his spark.",Mr. Chip,"Chip posłuchał rady rodziców. Poszedł do szkoły, ciężko pracował i dostał wygodną posadę w firmie. Powinien być szczęśliwy, ale lata pracy powoli wypaliły w nim duszę.",Koszt opcji w złocie zmniejszony o 4 ©.,Mr. Chip,"Chip ha seguito il consiglio dei genitori: scuola, duro lavoro e un posto comodo in azienda. In teoria dovrebbe essere felice, ma anni di lavoro gli hanno eroso l’anima.",I costi in oro delle opzioni sono ridotti di 4 ©.,,,,,
./log-card-390-tlapapan-1.jpg,"; A ai
=) u © HY — }
. Adorable } Swim SE
A wide world is out there, filled with
uncountable cultures and beliefs.
Tlapapan wants to learn about them all!
Shes smart with keen senses, but needs
a nudge as she’s a frequent daydreamer.
Recall 4 Observe 5 Search
Convert up to 2 IJ into each.",390,Tlapapan,Companion,"A wide world is out there, filled with
uncountable cultures and beliefs.
Tlapapan wants to learn about them all!
Shes smart with keen senses, but needs
a nudge as she’s a frequent daydreamer.","Smart and curious about the world, though easily lost in daydreams. Recall 4 Observe 5 Search — Convert up to 2 IJ into each.",Tlapapan,"Świat jest ogromny i pełen niezliczonych kultur oraz wierzeń. Tlapapan chce poznać je wszystkie! Jest bystra i spostrzegawcza, ale często buja w obłokach, więc potrzebuje lekkiego pchnięcia do działania.",Recall 4 Observe 5 Search — Zamień do 2 IJ na każdy z nich.,Tlapapan,"C’è un mondo vasto là fuori, pieno di culture e credi innumerevoli. Tlapapan vuole conoscerli tutti! È sveglia e dai sensi acuti, ma tende a perdersi nei sogni a occhi aperti.",Intuire 4; Osservare 5; Cercare — converti fino a 2 IJ in ciascuno.,,,,,
./log-card-391-tashi-1.jpg,"j Tashi | 4
sA > wm Red Panda $ lg ad
. Careless „ Aroma mg
To Tashi, food is the spice of life, and
he seeks to enjoy both to the fullest.
The strong smell wafting from the chef
reveals a fan of other spices as well.
In @ skill checks, reroll up to 2 $3.
Convince
Get GRY.",391,Tashi,Companion,"To Tashi, food is the spice of life, and
he seeks to enjoy both to the fullest.
The strong smell wafting from the chef
reveals a fan of other spices as well.","Red panda chef who loves food and flavor. In @ skill checks, reroll 2 $3; Convince → Get GRY.",Tashi,"Dla Tashiego jedzenie to przyprawa życia, a życie to niekończąca się uczta. Silny aromat unoszący się wokół zdradza prawdziwego miłośnika przypraw.",W testach @ przerzuć 2 $3. Convince → otrzymujesz GRY.,Tashi,"Per Tashi il cibo è il sale della vita, e vuole godersi entrambi al massimo. L’aroma intenso che lo circonda rivela anche un appassionato di spezie.","Nei test @, ritira 2 $3. Convincere → ottieni GRY.",,,,,
./log-card-392-pataro-1.jpg,Behind Pataro's fluffy and cute looks hides a famed thespian. He's not afraid to ask a premium for his performance.,392,Pataro,Companion,Behind Pataro's fluffy and cute looks hides a famed thespian. He's not afraid to ask a premium for his performance.,"""In E skill checks, you may spend 2 ® to get 2*
Convince
Intimidate
Reroll up to 2
Discard.""",Pataro,Za puszystym i uroczym wyglądem Pataro kryje się słynny aktor. Nie boi się żądać wysokiej stawki za swój występ.,"„W testach umiejętności E możesz wydać 2 ®, aby zyskać 2 ✶.
Przekonywanie
Zastraszanie
Przerzuć do 2 kości.
Odrzuć.”",Pataro,Dietro l’aspetto soffice e adorabile di Pataro si nasconde un celebre attore. Non ha paura di chiedere un prezzo premium per la sua performance.,Nei test di abilità E puoi spendere 2 ® per ottenere 2 ✶. Convincere / Intimidire: ritira fino a 2 dadi. Scarta.,,,,,
./log-card-393-burbumma-1.jpg,"oRę,
© | Burbumma |
C Bileated Woodpecker !
Av) he Se
Survival z Flight _ MAJU 44
Bur was a diligent defender of nature
even before she joined the rangers.
In A skill checks, get
and reroll up to 1 &.
Teshune
GY Join Bur hunt © 0386",393,Burbumma,Companion,"Bur was a diligent defender of nature
even before she joined the rangers.","Woodpecker ranger who defends nature. In A checks, get and reroll 1 &. Join Bur’s hunt in Teshune (0386).",Burbumma,Bur była gorliwą obrończynią natury jeszcze zanim dołączyła do strażników. W testach A otrzymujesz i możesz przerzucić 1 &.,Dołącz do polowania Bur w Teshune (0386).,Burbumma,Bur era una diligente paladina della natura ancora prima di unirsi ai ranger.,"Ranger picchio che difende la natura. Nei test A, prendi e ritira 1 &. Unisciti alla caccia di Bur a Teshune (0386).",,,,,
./log-card-394-orslan-1.jpg,"ZAŁ. > | Mastiff qq eal
, ""3% in
AR
i | o
BY. ©
> TA) |; A Ps Ne |
Sentinel 5} Scent !
A stalwart defender of the weak, Orslan
sniffs out those who can't take care of
themselves and lends them his aid.
If you would get Wounded ¥,
return it to aif.
Force 5 Search
Get and reroll up to 2 &.",394,Orslan,Companion,"A stalwart defender of the weak, Orslan
sniffs out those who can't take care of
themselves and lends them his aid.",Faithful mastiff protector. Prevents Wounded ¥ once; Force 5 Search → Get and reroll 2 &.,Orslan,"Nieustraszony mastif, obrońca słabszych, zawsze gotów pomóc potrzebującym. Gdy miałbyś otrzymać Wounded ¥, zamiast tego anuluj efekt.",W testach Force 5 Search otrzymujesz i przerzucasz 2 &.,Orslan,Un fedele mastino protettore: fiuta chi non sa badare a sé e gli presta aiuto.,Previene Wounded ¥ una volta; Forza 5 / Cercare → prendi e ritira 2 &.,,,,,
./log-card-395-robua-1.jpg,"»p\ __ Alpine Marmot
Scholar „ Scent
Robua is one of the few guardians
travelling the land, wanting to share
her wisdom. Born and raised at Yezden
temples, she condemns all violence.
In A and B skill checks, get @ED.",395,Robua,Companion,"Robua is one of the few guardians
travelling the land, wanting to share
her wisdom. Born and raised at Yezden
temples, she condemns all violence.","Pacifist marmot scholar from Yezden. In A and B skill checks, get @ED.",Robua,"Robua to jedna z nielicznych wędrujących strażniczek, pragnących dzielić się mądrością. Wychowana w świątyniach Yezden potępia wszelką przemoc.",W testach A i B otrzymujesz @ED.,Robua,"Robua è una delle poche guardiane che viaggiano per condividere la propria saggezza. Nata e cresciuta nei templi di Yezden, condanna ogni violenza.",Nei test A e B ottieni @ED.,,,,,
./log-card-396-mangi-1.jpg,"©
‘A : A ą \ J :
Explorer „ Scent „444
Mangi follows her nose to places unknown.
Sneak i Explore = Search
Reroll up to 3 &.
Yezden
& Head north @ 0539",396,Mangi,Companion,Mangi follows her nose to places unknown.,Curious explorer who trusts her instincts. Sneak and Explore = Search. Reroll up to 3 &.,Mangi,Mangi podąża za nosem ku nieznanym miejscom. W testach Sneak i Explore traktuj je jak Search. Możesz przerzucić do 3 &.,Udaj się na północ @ 0539.,Mangi,Mangi segue il suo naso verso luoghi sconosciuti.,Esploratrice curiosa che si fida dell’istinto. Tratta Sneak ed Explore come Search. Ritira fino a 3 &.,,,,,
./log-card-397-shendo-1.jpg,"„Ak
Yyy w
ł yy |
Perception Streetwise
After a bad crash in a street-flight race,
Shendo found a new direction for his life.
In <> skill checks, get
and reroll up to 1 &%.
Arhin
(© Address local youth  SGABNU",397,Shendo,Companion,"After a bad crash in a street-flight race,
Shendo found a new direction for his life.","Streetwise racer turned mentor. In <> checks, get and reroll 1 &%. Address local youth in Arhin.",Shendo,Po poważnym wypadku podczas ulicznego wyścigu Shendo odnalazł nowy sens życia. W testach <> otrzymujesz i możesz przerzucić 1 &%.,Porozmawiaj z młodzieżą w Arhin (SGABNU).,Shendo,"Dopo un brutto incidente in una corsa di volo di strada, Shendo ha trovato una nuova direzione nella vita.",Pilota di strada diventato mentore. Nei test <> prendi e ritira 1 &%. Rivolgiti ai giovani del posto ad Arhin (SGABNU).,,,,,
./log-card-398-vionia-1.jpg,"—_aw | 5
& s Vionia | 4 |
Little Weasel]
Ą = PS : 1 i 4 : —(
- 0 Na 4> A a)
Fancy Royal
An ambitious princess, Vionia always
schemes for more wealth and power.
In ® skill checks, you may spend
1 © to get up to 3 times.
Sarewar
& Partake in her plot SZALE",398,Vionia,Companion,"An ambitious princess, Vionia always
schemes for more wealth and power.","Ambitious princess plotting for more power. In ® checks, spend 1 © to get up to 3 times.",Vionia,"Ambitna księżniczka, której marzeniem jest bogactwo i władza. W testach ® możesz wydać 1 ©, by zyskać do 3 razy więcej.",Weź udział w jej intrydze w Sarewar (SZALE).,Vionia,"Una principessa ambiziosa, Vionia trama sempre per più ricchezza e potere.",Nei test ® puoi spendere 1 © per ottenere fino a 3 volte. Partecipa al suo intrigo a Sarewar (SZALE).,,,,,
./log-card-399-daredevil-1.jpg,"KO Daredei b
Audacious Upbeat
Unafraid of a challenge, you
yearn to test your abilities in
a truly perilous situation.
Before a hard skill check,
you may discard to get £X9.
If you choose an easy
Skill check, discard.",399,Daredevil,Adventurer status,"Unafraid of a challenge, you
yearn to test your abilities in
a truly perilous situation.","Thrill-seeker who shines under pressure. Before a hard skill check, discard to get £X9.",Śmiałek,"Nie boisz się ryzyka — pragniesz sprawdzić swoje umiejętności w prawdziwie niebezpiecznych sytuacjach. Przed trudnym testem umiejętności możesz odrzucić kartę, by zyskać £X9.",Jeśli wybierzesz łatwy test — odrzuć tę kartę.,Spericolato,"Impavido di fronte alle sfide, brami mettere alla prova le tue capacità in situazioni davvero pericolose.","Cercatore di brividi che brilla sotto pressione. Prima di un test difficile, scarta per ottenere £X9. Se scegli un test facile — scarta questa carta.",,,,,
./log-card-400-suspect-no1-1.jpg,"; >. ~My >> z fa ©
Detective Bark’s first suspect,
Grand Destinations, is up next.
Could the huge holiday corporation
be behind the mass hysteria?

Place to Hezembi.
& Join the investigation (ZAŁ)
y Shuffle @ 427 from GMA into
© ithe event deck. Discard",400,Suspect No1,Local status,"Detective Bark’s first suspect,
Grand Destinations, is up next.
Could the huge holiday corporation
be behind the mass hysteria?
",Detective Bark’s first suspect is Grand Destinations – the tourism giant behind the mystery.,Podejrzany nr 1 – Grand Destinations,Pierwszym podejrzanym detektywa Barka jest Grand Destinations – wielka korporacja turystyczna mogąca stać za falą histerii.,Udaj się do Hezembi i dołącz do śledztwa (ZAŁ). Wtasuj @ 427 z GMA do talii wydarzeń. Odrzuć kartę.,Sospetto n. 1 — Grand Destinations,Il primo sospetto del detective Bark è Grand Destinations: il colosso delle vacanze. Può essere dietro l’isteria di massa?,Vai a Hezembi e unisciti all’indagine (ZAŁ). Mescola @427 da GMA nel mazzo eventi. Scarta.,,,,,
./log-card-400-suspect-no2-1.jpg,"Detective Bark’s second suspect, the Lodge, is now under his scrutiny. What does this eccentric group have to do with the mass hysteria? Place to Meratu. & Join the investigation (ZAZU) y Shuffle @ 428 from GMA into © the event deck. Discard.",400,Suspect No2,Local status,"Detective Bark’s second suspect, the Lodge, is now under his scrutiny. What does this eccentric group have to do with the mass hysteria?",Join the investigation,Podejrzany nr 2,Drugim podejrzanym detektywa Barka jest Zakon. Co ma ta ekscentryczna grupa wspólnego z masową histerią?,Dołącz do śledztwa,Sospetto n. 2,"Il secondo sospetto del detective Bark, la Loggia, è ora sotto esame. Che c’entra questo gruppo eccentrico con l’isteria di massa?",Unisciti all’indagine.,,,,,
./log-card-400-suspect-no3-1.jpg,"Detective Bark’s third suspect, Tenders of the Final Garden, is the next target of his investigations. Can the mass hysteria mark the end of the world? Place to Yezden. & Join the investigation (ZAZU) y Shuffle @ 429 from HM into © the event deck. Discard.",400,Suspect No3,Local status,"Detective Bark’s third suspect, Tenders of the Final Garden, is next on his list. Could the mass hysteria signal the end of the world?",Join the investigation,Podejrzany nr 3,Trzecim podejrzanym detektywa Barka są Opiekunowie Ostatniego Ogrodu. Czy masowa histeria może zwiastować koniec świata?,Dołącz do śledztwa,Sospetto n. 3,"Il terzo sospetto del detective Bark, i Custodi del Giardino Finale, è il prossimo nella lista. L’isteria di massa potrebbe annunciare la fine del mondo?",Unisciti all’indagine.,,,,,
./log-card-400-suspect-no4-1.jpg,Detective Bark's fourth suspect is the Charitable Order of Druff. How could they have anything to do with the mass hysteria? Place 1 space north of Arhin. & Join the investigation (ZAŻI) y Shuffle @ 430 from GMA into the event deck. Discard.,400,Suspect No4,Local status,Detective Bark's fourth suspect is the Charitable Order of Druff. How could they be connected to the mass hysteria?,Join the investigation,Podejrzany nr 4,Czwartym podejrzanym detektywa Barka jest Charytatywny Zakon Druffa. Czy naprawdę mogą mieć coś wspólnego z masową histerią?,Dołącz do śledztwa,Sospetto n. 4,Il quarto sospetto del detective Bark è l’Ordine Caritatevole di Druff. Come potrebbero essere collegati all’isteria di massa?,Unisciti all’indagine.,,,,,
./log-card-401-court-session-1.jpg,Grand Destinations is being accused of causing the mass hysteria Galzyr's been suffering from for the past months. Anyone can join the session. Place to Sarewar. & Join the court session (CZAI) y Place @ 431 from IA on the bottom of the event deck. Discard.,401,Court Session,Local status,Grand Destinations is being accused of causing Galzyr’s mass hysteria. Anyone can join the court session. Place to Sarewar.,Join the court session,Posiedzenie sądu,Grand Destinations jest oskarżone o spowodowanie masowej histerii w Galzyrze. Każdy może dołączyć do sesji sądowej. Umieść w Sarewar.,Dołącz do sesji sądowej,Udienza del tribunale,Grand Destinations è accusata di aver causato l’isteria di massa in Galzyr. Chiunque può partecipare all’udienza. Metti a Sarewar.,Partecipa all’udienza.,,,,,
./log-card-402-court-session-1.jpg,The Lodge is being accused of causing the mass hysteria Galzyr’s been suffering from for the past months. Anyone can join the session. Place to Sarewar. & Join the court session (ZAJE) y Place @ 431 from Hit on the bottom of the event deck. Discard.,402,Court Session,Local status,The Lodge is being accused of causing Galzyr’s mass hysteria. Anyone can join the court session. Place to Sarewar.,Join the court session,Posiedzenie sądu,Zakon jest oskarżony o wywołanie masowej histerii w Galzyrze. Każdy może dołączyć do sesji sądowej. Umieść w Sarewar.,Dołącz do sesji sądowej,Udienza del tribunale,La Loggia è accusata di aver causato l’isteria di massa in Galzyr. Chiunque può partecipare all’udienza. Metti a Sarewar.,Partecipa all’udienza.,,,,,
./log-card-403-court-session-1.jpg,Tenders of the Final Garden is being accused of causing the mass hysteria Galzyr’s been suffering from for the past months. Anyone can join the session. Place to Sarewar. & Join the court session (ZAZIE) y Place @ 431 from IA on the bottom of the event deck. Discard.,403,Court Session,Local status,Tenders of the Final Garden are accused of causing Galzyr’s mass hysteria. Anyone can join the court session. Place to Sarewar.,Join the court session,Posiedzenie sądu,Opiekunowie Ostatniego Ogrodu są oskarżeni o wywołanie masowej histerii w Galzyrze. Każdy może dołączyć do sesji sądowej. Umieść w Sarewar.,Dołącz do sesji sądowej,Udienza del tribunale,I Custodi del Giardino Finale sono accusati di aver causato l’isteria di massa in Galzyr. Chiunque può partecipare all’udienza. Metti a Sarewar.,Partecipa all’udienza.,,,,,
./log-card-404-court-session-1.jpg,The Charitable Order of Druff is being accused of causing the mass hysteria Galzyr’s been suffering from for the past months. Anyone can join the session. Place to Sarewar. & Join the court session (SZAUYMU) y Place @ 431 from IIIA on the bottom of the event deck. Discard.,404,Court Session,Local status,The Charitable Order of Druff is accused of causing the mass hysteria afflicting Galzyr. Anyone can join the court session. Place to Sarewar.,Join the court session,Posiedzenie sądu,"Charytatywny Zakon Druffa jest oskarżony o wywołanie masowej histerii, która trawi Galzyr. Każdy może dołączyć do sesji sądowej. Umieść w Sarewar.",Dołącz do sesji sądowej,Udienza del tribunale,L’Ordine Caritatevole di Druff è accusato di aver causato l’isteria di massa che affligge Galzyr. Chiunque può partecipare all’udienza. Metti a Sarewar.,Partecipa all’udienza.,,,,,
./log-card-405-court-session-1.jpg,"A court session is about to begin, discussing the recent mass hysteria. No one seems to know who has been summoned as the defendant. Place to Sarewar. & Join the court session (ZAUY4) y Place @ 431 from Hit on the bottom of the event deck. Discard.",405,Court Session,Local status,"A court session is about to begin to discuss Galzyr’s mass hysteria, but the defendant remains unknown. Place to Sarewar.",Join the court session,Posiedzenie sądu,"Rozpoczyna się sesja sądowa dotycząca masowej histerii w Galzyrze, lecz nikt nie wie, kto został wezwany jako oskarżony. Umieść w Sarewar.",Dołącz do sesji sądowej,Udienza del tribunale,"Sta per iniziare un’udienza sull’isteria di massa in Galzyr, ma l’imputato resta ignoto. Metti a Sarewar.",Partecipa all’udienza.,,,,,
