filename,text,number,card name,type,description,instruction,card name_pl,description_pl,instruction_pl
./log-card-263-chasers-aysala-1.jpg,"ote Svent buf
...
E- Aysala's turn © 0082
(X Settlement £© 0272
(w Grassland £ 0058
4; Forest £ 0173
e9 Hill © 0065
(Q Mountain © 0185",263,Chasers Aysala,Event,Chaser schedule card indicating it’s Aysala’s turn with terrain references.,Aysala’s turn ©0082; Settlement ©0272; Grassland ©0058; Forest ©0173; Hill ©0065; Mountain ©0185.,Łowcy — tura Aysali,Karta harmonogramu pościgu — tura Aysali oraz odwołania do terenów.,Tura Aysali ©0082; Osada ©0272; Równiny ©0058; Las ©0173; Wzgórza ©0065; Góry ©0185.
./log-card-264-chasers-keridai-1.jpg,"ote Svent se
...
@% Keridai’s turn @ 0083
€D Settlement © 0215
(w Grassland © 0162
4; Forest © 0168
e9 Hill © 0218
(Q Mountain © 0175",264,Chasers Keridai,Event,Chaser schedule card indicating it’s Keridai’s turn with terrain references.,Keridai’s turn ©0083; Settlement ©0215; Grassland ©0162; Forest ©0168; Hill ©0218; Mountain ©0175.,Łowcy — tura Keridaja,Karta harmonogramu pościgu — tura Keridaja oraz odwołania do terenów.,Tura Keridaja ©0083; Osada ©0215; Równiny ©0162; Las ©0168; Wzgórza ©0218; Góry ©0175.
./log-card-265-aysalas-fan-club-1.jpg.jpg,"ote Svent buf
...
E- Aysala's turn <© 0308
(X Settlement £© 0252
(w Grassland © 0263
4; Forest © 0212
2YLII © 0164
(Q Mouniain © 0214",265,Aysalas Fan Club,Event,Fan club variant — indicates it’s Aysala’s turn with terrain references.,Aysala’s turn ©0308; Settlement ©0252; Grassland ©0263; Forest ©0212; Hill ©0164; Mountain ©0214.,Fanklub — tura Aysali,Wariant fanklubu — tura Aysali oraz odwołania do terenów.,Tura Aysali ©0308; Osada ©0252; Równiny ©0263; Las ©0212; Wzgórza ©0164; Góry ©0214.
./log-card-265-bumirs-fan-club-1.jpg.jpg,"ote Śvent uf
...
%:% Bumir’s turn <© 0306
(fa) Settlement «© 0062
w Grassland © 0268
6%) Forest © 0178
c3 Hill AVI
9 Mountain © 0160",265,Bumirs Fan Club,Event,Fan club variant — indicates it’s Bumir’s turn with terrain references.,Bumir’s turn ©0306; Settlement ©0062; Grassland ©0268; Forest ©0178; Hill ©—; Mountain ©0160.,Fanklub — tura Bumira,Wariant fanklubu — tura Bumira oraz odwołania do terenów.,Tura Bumira ©0306; Osada ©0062; Równiny ©0268; Las ©0178; Wzgórza —; Góry ©0160.
./log-card-265-keridais-fan-club-1.jpg.jpg,"ote Svent se
...
5 Keridai’s turn <© 0309
(X Settlement © 0262
(w Grassland CAWIE)
4; Forest © 0158
2YLII © 0270
(Q Mountain © 0246",265,Keridais Fan Club,Event,Fan club variant — indicates it’s Keridai’s turn with terrain references.,Keridai’s turn ©0309; Settlement ©0262; Grassland ©—; Forest ©0158; Hill ©0270; Mountain ©0246.,Fanklub — tura Keridaja,Wariant fanklubu — tura Keridaja oraz odwołania do terenów.,Tura Keridaja ©0309; Osada ©0262; Równiny —; Las ©0158; Wzgórza ©0270; Góry ©0246.
./log-card-265-mors-fan-club-1.jpg.jpg,"S dy | Śvent a f
...
$3 Mor’s turn @ 0307
(X Settlement <© 0057
(w Grassland © 0216
4; Forest © 0059
c3 Hill © 0265
(Q Mouniain © 0165",265,Mors Fan Club,Event,Fan club variant — indicates it’s Mor’s turn with terrain references.,Mor’s turn ©0307; Settlement ©0057; Grassland ©0216; Forest ©0059; Hill ©0265; Mountain ©0165.,Fanklub — tura Mora,Wariant fanklubu — tura Mora oraz odwołania do terenów.,Tura Mora ©0307; Osada ©0057; Równiny ©0216; Las ©0059; Wzgórza ©0265; Góry ©0165.
./log-card-265-noko-&-umis-fan-club-1.jpg.jpg,"4 a /
Ss dy | Svent ""ue ś
...
#7.. Noko & Umi’s turn © 0394
€ Settlement © 0247
(w Grassland © 0053
6; Forest © 0249
c3 Hill © 0255
(Q Mouniain © 0061",265,Noko & Umis Fan Club,Event,Fan club variant — indicates it’s Noko & Umi’s turn with terrain references.,Noko & Umi’s turn ©0394; Settlement ©0247; Grassland ©0053; Forest ©0249; Hill ©0255; Mountain ©0061.,Fanklub — tura Noko i Umi,Wariant fanklubu — tura Noko i Umi oraz odwołania do terenów.,Tura Noko i Umi ©0394; Osada ©0247; Równiny ©0053; Las ©0249; Wzgórza ©0255; Góry ©0061.
./log-card-266-harman-appears-1.jpg,"ote Śvent buf
...
(©) Monday © 0110
€D Settlement @ 0171
(w Grassland © 0110
4; Forest © 0110
e3 Hill © 0208
(Q Mountain @ 0209",266,Harman Appears,Event,Schedule card indicating Harman appears; includes weekday and terrain references.,Monday ©0110; Settlement ©0171; Grassland ©0110; Forest ©0110; Hill ©0208; Mountain ©0209.,Harman się pojawia,Karta harmonogramu: pojawienie się Harmana — dzień oraz odwołania do terenów.,Poniedziałek ©0110; Osada ©0171; Równiny ©0110; Las ©0110; Wzgórza ©0208; Góry ©0209.
./log-card-267-spring-floods-1.jpg,"ote Svent se
...
$ March, April, or May ( £20047
€D Settlement © 0161
(w Grassland © 0253
6; Forest © 0054
c3 Hill © 0174
(Q Mouniain © 0155",267,Spring Floods,Event,Seasonal event — spring floods; specifies applicable months and terrain references.,March/April/May; Settlement ©0161; Grassland ©0253; Forest ©0054; Hill ©0174; Mountain ©0155.,Wiosenne powodzie,Wydarzenie sezonowe — wiosenne powodzie; wskazuje obowiązujące miesiące i odwołania do terenów.,Marzec/Kwiecień/Maj; Osada ©0161; Równiny ©0253; Las ©0054; Wzgórza ©0174; Góry ©0155.
./log-card-268-royal-target-1.jpg,"» CG | Svent a f
...
© Tuesday © 0067
(X Settlement © 0067
w Grassland <© 0067
EQ) Forest <© 0254
c3 Hill © 0055
m Mountain <© 0066",268,Royal Target,Event,Special event schedule — Royal Target; weekday and terrain references.,Tuesday ©0067; Settlement ©0067; Grassland ©0067; Forest ©0254; Hill ©0055; Mountain ©0066.,Królewski cel,Specjalny harmonogram wydarzenia — Królewski cel; dzień tygodnia i odwołania do terenów.,Wtorek ©0067; Osada ©0067; Równiny ©0067; Las ©0254; Wzgórza ©0055; Góry ©0066.
./log-card-269-aysala-is-having-nightmares-1.jpg,"ote Svent buf

ee |

wad [te ese OY ON

A w ąrzd "", . <> ib: A igs OR 109 Oo
E- Aysala’s turn @ 0353
(X Settlement <© 0166
(w Grassland © 0152
4; Forest © 0183
2YLII © 0213
(Q Mouniain @ 0256",269,Aysala Is Having Nightmares,Event,Aysala is having nightmares; the schedule points to terrains for resolution.,Aysala’s turn ©0353; Settlement ©0166; Grassland ©0152; Forest ©0183; Hill ©0213; Mountain ©0256.,Aysala ma koszmary,Aysala doświadcza koszmarów; harmonogram wskazuje odpowiednie tereny.,Tura Aysali ©0353; Osada ©0166; Równiny ©0152; Las ©0183; Wzgórza ©0213; Góry ©0256.
./log-card-269-bumir-is-having-nightmares-1.jpg,"ote Śvent uf

~ \ - - X ; A 4

-. ""GC 9

wet Mae PF"" LUF N

TAA AL. M OSN"". (Te)
** Bumir’s turn <© 0351
(X Settlement © 0176
(w Grassland © 0157
4; Forest © 0163
CZHiII £0169
(Q Mountain © 0056",269,Bumir Is Having Nightmares,Event,Bumir is having nightmares; schedule and terrains provided.,Bumir’s turn ©0351; Settlement ©0176; Grassland ©0157; Forest ©0163; Hill ©0169; Mountain ©0056.,Bumir ma koszmary,Bumira nawiedzają koszmary; karta podaje teren i harmonogram.,Tura Bumira ©0351; Osada ©0176; Równiny ©0157; Las ©0163; Wzgórza ©0169; Góry ©0056.
./log-card-269-keridai-is-having-nightmares-1.jpg,"aj CG | Svent ya f

A rel Ny : a: i wh - p” POS tis 23 Te)
SU Keridai' s turn <© 0354
(X Settlement © 0267
w Grassland <© 0063
EQ) Forest £0153
c3 Hill © 0245
m Mountain <© 0251",269,Keridai Is Having Nightmares,Event,Keridai is having nightmares; schedule and terrains provided.,Keridai’s turn ©0354; Settlement ©0267; Grassland ©0063; Forest ©0153; Hill ©0245; Mountain ©0251.,Keridai ma koszmary,Karty koszmarów Keridaja z odniesieniami do terenów.,Tura Keridaja ©0354; Osada ©0267; Równiny ©0063; Las ©0153; Wzgórza ©0245; Góry ©0251.
./log-card-269-mor-is-having-nightmares-1.jpg,"S dy | Svent a f
A ra z: a =: ug k i j ""ON"" ów 109 O
> “a or, \ fa ł j ie, 4 ZP 2
$3 Mor’s turn © 0352
(X Settlement © 0237
(w Grassland © 0167
4; Forest © 0244
c3 Hill @ 0240
(Q Mouniain © 0266",269,Mor Is Having Nightmares,Event,Mor is having nightmares; schedule and terrains provided.,Mor’s turn ©0352; Settlement ©0237; Grassland ©0167; Forest ©0244; Hill ©0240; Mountain ©0266.,Mor ma koszmary,Mor doświadcza koszmarów; karta określa powiązane tereny.,Tura Mora ©0352; Osada ©0237; Równiny ©0167; Las ©0244; Wzgórza ©0240; Góry ©0266.
./log-card-269-noko-&-umi-are-having-nightmares-1.jpg,"4 9 /
S dy | Svent ""uf ś

A sal UF, a: i Sh > p” AZS RA 23
4, Noko & Umi's turn © 0395
(X Settlement © 0210
(w Grassland © 0177
6») Forest © 0264
c3 Hill © 0184
(Q Mouniain © 0246",269,Noko & Umi Are Having Nightmares,Event,Noko & Umi are having nightmares; schedule and terrains provided.,Noko & Umi’s turn ©0395; Settlement ©0210; Grassland ©0177; Forest ©0264; Hill ©0184; Mountain ©0246.,Noko i Umi mają koszmary,Noko i Umi mają koszmary; karta podaje teren i harmonogram.,Tura Noko i Umi ©0395; Osada ©0210; Równiny ©0177; Las ©0264; Wzgórza ©0184; Góry ©0246.
./log-card-270-wrath-of-durgir-1.jpg,"y © Wrath of Durgir | ea
„e - s Ez. „s
„= > ę-. - © =
- ad An os A=
: | | NW. x5 se» 6”. 505)
Led by tireless town officials, the
residents of Chabahr are working
through the aftermath of Durgirs
sudden eruption, helping survivors
and clearing the utter devastation.
During setup, take random
@ 298 from AFL.
If fH has no © 298 available,
AA replace location © with © 227
and this card with @ 271 from GIL.",270,Wrath Of Durgir,Global status,Chabahr struggles after Durgir’s eruption; locals aid survivors and clear devastation.,"Setup: take random ©298 from AFL; if none, replace location © with ©227 and this card with ©271 from GIL.",Gniew Durgira,Chabahr zmaga się ze skutkami erupcji Durgira; mieszkańcy pomagają ocalałym i usuwają zniszczenia.,"Ustawienie: weź losowe ©298 z AFL; jeśli brak, zamień lokalizację © na ©227, a tę kartę na ©271 z GIL."
./log-card-271-rebuilding-chabahr-1.jpg,"A
i} Rebuilding Chabahr | / |
Rol UG a, ""I
v s u pe] oe =
Tenacious Chabahrians are
rebuilding their beloved town.
Neighbouring cities are helping the
grand effort as best they can afford.
During setup, take random
@ 299 from iit.
lf RRA has no © 299 available,
YJ. replace location © with 067
O rom HEA, move @ 088 from
FE] to GEM, and ciscard.",271,Rebuilding Chabahr,Global status,Chabahrians rebuild with help from neighboring cities.,"Setup: take random ©299 from iii; if none, replace location © with ©67 from HEA, move ©088 from FEJ to GEM, then discard.",Odbudowa Chabahru,Chabahrianie odbudowują miasto przy wsparciu okolicznych ośrodków.,"Ustawienie: weź losowe ©299 z iii; jeśli brak, zamień lokalizację © na ©67 z HEA, przenieś ©088 z FEJ do GEM i odrzuć."
./log-card-272-new-challenger-1.jpg,"‘ © | New Challenger |
SWYCZ
! Ma | 0
Before choosing your starting locations
during setup, resolve EZURED.
| Gathering Avert X]
pavers] a | a8 | zaa Jaatte
X 6 5 4 3
AlDiscardi
Z",272,New Challenger,Global status,A new challenger enters before starting locations are chosen.,"Setup: before choosing starting locations, resolve EZURED / Gathering Avert; then discard.",Nowy pretendent,Nowy pretendent dołącza przed wyborem miejsc startowych.,Ustawienie: przed wyborem startów rozwiąż efekt EZURED / Gathering Avert; następnie odrzuć.
./log-card-273-olamides-business-1.jpg,"ty) Olamide S Business | 4 p
ae oa SS= 6 Aj
IRT Vy
Nothing seems to stop this tenacious
entrepreneur dodo from achieving his
dreams — no matter how outlandish
they first seem to appear. Olamide's
newest business idea is taking flight!
During setup, take random @ 174
from ABA. Roll @ and place the card
to the location with matching @.
AJpiEcard",273,Olamides Business,Global status,Olamide’s latest venture takes flight; set up a hot-air balloon card.,Setup: take random ©174 from ABA; roll © and place it at the matching @ location; then discard this.,Interesy Olamide,Najnowszy biznes Olamide nabiera rozpędu; ustaw kartę balonu.,Ustawienie: weź losowe ©174 z ABA; rzuć © i umieść kartę w lokalizacji z pasującym @; następnie odrzuć tę kartę.
./log-card-274-olamides-business-1.jpg,"ty Cla midcis Business 4 |
„BR ze Zs z A
Olamide s newest venture is up
and running! He s happy to give
benefits to his beloved friend.
Bumir can move with
Hot-air Balloon © for free.
During setup, take random @ 174
from HRM. Roll @ and place the card
to the location with matching ©.
¥ If this card was in play from the
\ start of the game, @iscard.",274,Olamides Business,Global status,Olamide’s venture is running; grants Bumir free movement with the Hot-air Balloon.,"Setup: take random ©174 from HRM; roll © and place it at matching @. If in play from game start, discard.",Interesy Olamide — Bumir,Biznes Olamide działa; Bumir porusza się balonem za darmo.,"Ustawienie: weź losowe ©174 z HRM; rzuć © i umieść przy pasującym @. Jeśli karta była od początku, odrzuć."
./log-card-274-olamides-business-2.jpg,"ty | Cla midcis kosaccs WA
a W Pa
\zugp
Olamide s newest venture is up
and running! He s happy to give
benefits to his beloved friend.
Mor can move with
Hot-air Balloon © for free.
During setup, take random © 174
from HEA. Roll @ and place the card
to the location with matching ©.
¥ If this card was in play from the
\ start of the game, @iscard.",274,Olamides Business,Global status,Grants Mor free movement with the Hot-air Balloon; set up a balloon card.,"Setup: take random ©174 from HEA; roll © and place at matching @. If from game start, discard.",Interesy Olamide — Mor,Mor porusza się balonem za darmo; ustaw kartę balonu.,"Ustawienie: weź losowe ©174 z HEA; rzuć © i umieść przy pasującym @. Jeśli była od początku, odrzuć."
./log-card-274-olamides-business-3.jpg,"ty | Cla midcis kosaces WA |
BR ze. Za A
Olamide s newest venture is up
and running! He s happy to give
benefits to his beloved friend.
Aysala can move with
Hot-air Balloon © for free.
During setup, take random @ 174
from AHA. Roll @ and place the card
to the location with matching ©.
¥ If this card was in play from the
\ start of the game, @iscard.",274,Olamides Business,Global status,Grants Aysala free movement with the Hot-air Balloon; set up a balloon card.,"Setup: take random ©174 from AHA; roll © and place at matching @. If from game start, discard.",Interesy Olamide — Aysala,Aysala porusza się balonem za darmo; ustaw kartę balonu.,"Ustawienie: weź losowe ©174 z AHA; rzuć © i umieść przy pasującym @. Jeśli była od początku, odrzuć."
./log-card-274-olamides-business-4.jpg,"ty | Cla midcis mel"" 1
M 74 DR ze. ŻĘ"" 4
Olamide s newest venture is up
and running! He s happy to give
benefits to his beloved friend.
Keridai can move with
Hot-air Balloon © for free.
During setup, take random © 174
from HEA. Roll @ and place the card
to the location with matching ©.
¥ If this card was in play from the
\ start of the game, @iscard.",274,Olamides Business,Global status,Grants Keridai free movement with the Hot-air Balloon; set up a balloon card.,"Setup: take random ©174 from HEA; roll © and place at matching @. If from game start, discard.",Interesy Olamide — Keridai,Keridai porusza się balonem za darmo; ustaw kartę balonu.,"Ustawienie: weź losowe ©174 z HEA; rzuć © i umieść przy pasującym @. Jeśli była od początku, odrzuć."
./log-card-274-olamides-business-5.jpg,") Cla midcis Business 4 |
BR ze. Zs z A
Olamide s newest venture is up
and running! He s happy to give
benefits to his beloved friends.
Noko 8 Umi can move with
Hot-air Balloon © for free.
During setup, take random @ 174
from HEA. Roll @ and place the card
to the location with matching ©.
¥ If this card was in play from the
\ start of the game, @iscardl.",274,Olamides Business,Global status,Grants Noko & Umi free movement with the Hot-air Balloon; set up a balloon card.,"Setup: take random ©174 from HEA; roll © and place at matching @. If from game start, discard.",Interesy Olamide — Noko i Umi,Noko i Umi poruszają się balonem za darmo; ustaw kartę balonu.,"Ustawienie: weź losowe ©174 z HEA; rzuć © i umieść przy pasującym @. Jeśli była od początku, odrzuć."
./log-card-275-wayfaring-1.jpg,"2 Wayfaring |
: N HL r U
You re leading your group through the
indescribable beauty of the mountains.
If there are no figures on
this card, discard.
|| Figure on this card
4 & Lead your group SZANYT
y
RÓ Discardł",275,Wayfaring,Global status,Lead your group through mountain beauty; persists while figures remain.,"If no figures are on this card, discard. If figures present: lead your group; otherwise discard.",Wędrowanie,"Prowadzisz grupę przez zapierające dech góry; efekt trwa, dopóki stoją tu pionki.",Jeśli na karcie nie ma pionków — odrzuć. Jeśli są — poprowadź grupę; w przeciwnym razie odrzuć.
./log-card-276-underground-tunnels-1.jpg,"4%
! ® F Underground Tunes 4 Tunnels
\ $ 3 a
| Bish Ó
% Pb ry. ©
+= Ź (
Despite the constant threat of
earthquakes in the area, the Grand
Mole Efforts Labour Group managed to
complete their high-speed underground
rail network below the hills of Galzyr!
During your travel, you may
spend 3 @ to transport your figure
from one eg to any other e3.
If this card was in play from the
J
\ start of the game, dliscand..",276,Underground Tunnels,Global status,A high-speed underground rail now links hill spaces across Galzyr.,"During travel, spend 3 © to move your figure from one hill (e3) to any other hill. If this was in play from game start, discard.",Podziemne tunele,Szybka kolej pod wzgórzami Galzyr łączy pola wzgórz.,"W czasie podróży wydaj 3 ©, by przenieść pionek z jednych wzgórz (e3) na inne. Jeśli karta była od początku gry — odrzuć."
./log-card-277-harman-1.jpg,"DA 4
&2 Harman
* , k „p, North American Opossum |
INSEE 77 =>"",
if NM 2 of >
Duelist Scent
By his own words, Harman
hasn t lost a duel. Ever.
Fight
Get and reroll up to 2 Gy.
Climb = Recall = Intimidate
Reroll up to 2 &%.",277,Harman,Companion,A famed duelist who claims never to have lost.,Fight: get and reroll up to 2 dice. Climb/Recall/Intimidate: reroll up to 2 dice.,Harman,"Słynny pojedynkowicz, który twierdzi, że nigdy nie przegrał.",Walka: weź i przerzuć do 2 kości. Wspinaczka/Pamięć/Zastraszanie: przerzuć do 2 kości.
./log-card-278-okakoban-1.jpg,"CH _Okakoban  |4
White-headed Duck = :
~~ ee m
Flight „ Tourism _

The author of the local travel guide,
Okakoban has vast knowledge of Galzyr.
In (8 skill checks, get
and reroll up to 1 &%.

Chabahr

& Sample local culture SZAWUE)",278,Okakoban,Companion,Author of the travel guide with vast knowledge of Galzyr.,In B skill checks: get and reroll up to 1 die. Action: sample local culture in Chabahr.,Okakoban,"Autor przewodnika, doskonale zna Galzyr.",Testy B: weź i przerzuć do 1 kości. Akcja: poznaj lokalną kulturę w Chabahru.
./log-card-279-kesim-1.jpg,"j Kesim | 4 |
, g Manu
74 aa a wb
A ED z
""M gp” MOZ M AŻ ZĘ ! 2 "" |
ZA, KZA śm) @
Careless „ Night vision
The clumsy master of stealth.
Before -® skill checks, roll @.
1-3: Get GR.
4-12: Get G9.
Arhin
Ś Kesim s master plan SZAWIEŃ",279,Kesim,Companion,A clumsy but capable stealth expert with night vision.,"Before Sneak checks, roll ©: 1–3 get GR; 4–12 get G9. Action in Arhin: Kesim’s master plan.",Kesim,"Niezdarny, lecz skuteczny mistrz skradania z widzeniem w nocy.",Przed testem Skradania rzuć ©: 1–3 otrzymaj GR; 4–12 otrzymaj G9. Akcja w Arhin: plan Kesima.
./log-card-280-kharimia-1.jpg,Kharimia's success in trade stems from his ability to make friends. His biting affection is as cute as it is painful.,280,Kharimia,Companion,Kharimia's success in trade stems from his ability to make friends. His biting affection is as cute as it is painful.,"In E skill checks, get
15K
Delay 3 and roll
Take a card from i::",Kharimia,"Sukces Kharimii w handlu wynika z jego umiejętności zjednywania sobie ludzi. Jego „gryzące” okazywanie czułości jest tak urocze, jak i bolesne.","W testach umiejętności E otrzymaj
15K
Opóźnij 3 i rzuć.
Weź kartę z i::"
./log-card-281-nara-1.jpg,"NJ f ,
| Nara | 4
Eurasian Hoopoe <a
gw 2 w s
, g! a vo x Vax
Roamer „ Flight 2
Nara has travelled all over Galzyr and
beyond for a living, taking on various
tasks ranging from trivial to hopeless.
In K skill checks, get @E9.
Sneak „ Intimidate
Reroll up to 2 &%.",281,Nara,Companion,A seasoned roamer who’s taken on all kinds of tasks across Galzyr.,In K checks: get @E9. Sneak/Intimidate: reroll up to 2 dice.,Nara,Doświadczona wędrowniczka wykonująca najróżniejsze zlecenia w Galzyr.,Testy K: otrzymaj @E9. Skradanie/Zastraszanie: przerzuć do 2 kości.
./log-card-282-eddie-&-kenzi-1.jpg,"Ss
(7 Sddie & Kenzi
PAN —— Cats
A z ŚW: R WO
Adorable „ Nightvision <=
Of the feline duo, Eddie is clearly the
more collected one while Kenzi is mostly
interested in having plain old fun.
In © skill checks, get ££9.
Climb
Reroll 1 $5 and delay 1.",282,Eddie & Kenzi,Companion,A cat duo: Eddie is composed; Kenzi loves fun.,In © checks: get ££9. Climb: reroll 1 die and delay 1.,Eddie i Kenzi,"Koci duet: Eddie jest opanowany, Kenzi woli zabawę.",Testy ©: otrzymaj ££9. Wspinaczka: przerzuć 1 kość i opóźnij 1.
./log-card-283-hiko-1.jpg,"‘ Ę z Hiko |
. . Tanuki
| WAŻY
Underdog „ Scent ZĘ
Hiko, a wandering philosopher,
embodies the virtue of patience. He
gets more done than folks give him
credit for, helping those truly in need.
Force = Explore I Search
If you have @EB at the end
of the skill check, get ER).",283,Hiko,Companion,A patient wandering philosopher who helps those in need.,"Force/Explore/Search: if you have @EB at the end of the check, gain ER.",Hiko,Cierpliwy wędrowny myśliciel pomagający potrzebującym.,"Siła/Eksploracja/Poszukiwanie: jeśli na końcu testu masz @EB, zyskaj ER."
./log-card-284-pekapua-1.jpg,"zez | )
' © Z Pekapua | 4 |
s Koala
Z | i"" . AJ N
R WE ""| AJ EH | BD
a we px MX ""
Post „ Scent
A former postal worker, Pekapua is calm
and collected — until his tranquility
is disrupted by someone's scamping.
In A skill checks, reroll up to 5 &%.
Yezden
& Deliver lost letter @ 0189",284,Pekapua,Companion,A calm former postal worker; easily unsettled by mischief.,In A checks: reroll up to 5 dice. Action in Yezden: deliver a lost letter ©0189.,Pekapua,"Spokojny, opanowany były listonosz; nie znosi psot.",Testy A: przerzuć do 5 kości. Akcja w Yezden: dostarcz zagubiony list ©0189.
./log-card-285-otendo-1.jpg,"Having portrayed dozens of roles, Otendo knows how to please the crowd.",285,Otendo,Companion,"Having portrayed dozens of roles, Otendo knows how to please the crowd.","In © skill checks, get
15
and reroll up to 1
Hezembi
Join acting session
0149
Discard.",Otendo,"ChatGPT powiedział:

Zagrał dziesiątki ról, więc Otendo doskonale wie, jak zadowolić publiczność.","W testach umiejętności © otrzymujesz +1 5 i możesz przerzucić do 1 kości.
Hezembi
Dołącz do sesji aktorskiej
0149
Odłóż kartę."
./log-card-286-dasoga-1.jpg,"“NY | 5;
| ea 4
Dwarf Crocodile
43 w 4 WES
Streetwise | Swim
Rumours say that Dasogass cruelty
stems from having hatched from
a deformed egg. She s happy to
let those rumours flourish.
In % skill checks, reroll up to 2 Sh.
Unlock z Intimidate 5 Search
Spend 2 © to get ©Z9.",286,Dasoga,Companion,A streetwise dwarf crocodile who doesn’t dispel dark rumors.,In % checks: reroll up to 2 dice. Unlock/Intimidate/Search: spend 2 © to get ©Z9.,Dasoga,Sprytna karłowata krokodylica; nie prostuje ponurych plotek.,"Testy %: przerzuć do 2 kości. Otwieranie/Zastraszanie/Poszukiwanie: wydaj 2 ©, aby otrzymać ©Z9."
./log-card-287-chimi-1.jpg,"geye ae
a. , R— |4
Knowledge Scholar xa A
Arhin University is the source of many
great minds, Chimi being one of them.
Recall
Get EX) and reroll up to 1 $$.
Sneak z Convince
Reroll up to 2 &%.
NEM 53",287,Chimi,Companion,A learned scholar from Arhin University.,Recall: get EX) and reroll up to 1 die. Sneak/Convince: reroll up to 2 dice.,Chimi,Uczony z Uniwersytetu w Arhin.,Pamięć: otrzymaj EX) i przerzuć do 1 kości. Skradanie/Przekonywanie: przerzuć do 2 kości.
./log-card-288-kihurangi-1.jpg,"bd 1 5 :
4 ; Kakapo
NE LJ ‘ewe  (
KAN — N 833 u N= R „ę '
Explorer „ Night vision =
Kihurangi knows the land like no one
else. A famous summit she mapped
near Yezden is named after her.
In © skill checks, reroll up to 2 Sh.
Unlock = Explore
Get G9.",288,Kihurangi,Companion,An explorer with unmatched knowledge of the land.,In © checks: reroll up to 2 dice. Unlock/Explore: get G9.,Kihurangi,Badaczka znająca krainę jak nikt inny.,Testy ©: przerzuć do 2 kości. Otwieranie/Eksploracja: otrzymaj G9.
./log-card-289-samuel-&-julian-1.jpg,"J a i > :
45. Samuel & Julian |
A : ‘ Wood Duck & Snow Goose
Parra | ©
""jeg le
nA 1444 4 av
Passion „ Flight 4 Swim
A duo always ready for a game.
Once on each of your turns,
you may spend 2 © to roll @.
4 - 12: Gain 6 ©).
Teshune
GE) Delve into the ruins SZAUIUE",289,Samuel & Julian,Companion,A playful duo always up for a game.,"Once each turn, spend 2 © to roll ©; on 4–12, gain 6 ©). Action in Teshune: delve into the ruins.",Samuel i Julian,Zgrany duet zawsze gotowy do zabawy.,"Raz na turę wydaj 2 ©, aby rzucić ©; przy 4–12 zyskaj 6 ©). Akcja w Teshune: zbadaj ruiny."
./log-card-290-ulasiay-1.jpg,"eu Ulasiay A
14 HL ta Giant Tortoise a
NZ 7, FE —

Knowledge uu !
Ulasiay spends her days collecting and
preserving old myths and folklore. She s
sometimes mistaken for one herself,
due to how rarely she’s seen outside.
-| movement.
In B skill checks, roll @.
3 - 8: Get GED.
9 - 12: Get GZ.",290,Ulasiay,Companion,A reclusive keeper of myths and folklore.,"-1 movement. In B checks, roll ©: 3–8 get GED; 9–12 get GZ.",Ulasiay,Pustelnicza kustoszka mitów i podań.,-1 ruchu. W testach B rzuć ©: 3–8 otrzymujesz GED; 9–12 otrzymujesz GZ.
./log-card-291-finiena-1.jpg,"| Finiena 4
a NISR * as ( / he
= ORES W ZA ""Ma :
Thievery 4 Sailor „ Scent :
Born at sea, Finiena loves the open air.
Unlock = Observe
Get ŻY.
Meratu
© Find treasure @ 0117",291,Finiena,Companion,A sea-born adventurer who loves the open air.,Unlock/Observe: get ŻY. Action in Meratu: find treasure ©0117.,Finiena,Dziecko morza — najlepiej czuje się na otwartym powietrzu.,Otwieranie/Obserwacja: otrzymaj ŻY. Akcja w Meratu: znajdź skarb ©0117.
./log-card-292-zano-1.jpg,"zy | J
i (ej g Zano | 4 |
y 48 onie Polecat b
""m Sz 27 ""EE
2 A eee Ze)
Fancy | Royal , ( —

The crown prince of Gemsed seeks to
enjoy life to the fullest. While charming,
Zano is also impatient — a result of
being raised in the royal palace.

In B skill checks, get GK).

Fight
Get and reroll up to 1 $.",292,Zano,Companion,"Gemsed’s crown prince: charming, impatient, living life to the fullest.",In B checks: get GK). Fight: get and reroll up to 1 die.,Zano,Następca tronu Gemsedu: czarujący i niecierpliwy.,Testy B: otrzymaj GK). Walka: weź i przerzuć do 1 kości.
./log-card-293-zano-1.jpg,"o al —‘eppe Polecat Lt ©
ię 2%
""m i ome w
Injured ; Royal hy
Getting hurt while having fun isn't
new to the thrill-seeking crown prince.
Doesn t make it any more pleasant still.
When gained, hasten 1 if
you have GAISKICH.
-| movement.
In 8 skill checks, get GK).
Replace this card
with @ 292 from Hit.",293,Zano,Companion,Zano is injured after seeking thrills; still royal and restless.,When gained: hasten 1 if you have GAISKICH. -1 movement. In B checks: get GK). Then replace with ©292 from Hit.,Zano — ranny,Zano odniósł obrażenia podczas zabawy; wciąż królewski i niespokojny.,"Po pozyskaniu: przyspiesz 1, jeśli masz GAISKICH. -1 ruchu. Testy B: otrzymaj GK). Następnie zamień na ©292 z Hit."
